image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,2343,754,2638,840,2,0.35362881422042847,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,2343,443,2676,529,2,0.47707462310791016,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,2343,443,2676,529,1,0.43444710969924927,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,2343,754,2638,840,1,0.502000093460083,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,2420,2097,2604,2338,0,0.2968497574329376,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,2393,2441,2584,2643,0,0.44192418456077576,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,1904,2110,2087,2364,0,0.4485229253768921,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,1886,774,2085,956,0,0.4644894301891327,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,1894,1568,2123,1758,0,0.5029873251914978,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,1873,435,2103,597,0,0.558147668838501,3024,3024
20200415_150236.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150236.jpg,1909,1215,2105,1363,0,0.561431884765625,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1432,564,1742,964,10,0.9969488382339478,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1675,2569,1947,2821,9,0.27953431010246277,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1998,624,2176,863,9,0.40200093388557434,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1999,1060,2161,1203,9,0.4777878224849701,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1479,1614,1688,1781,9,0.48899954557418823,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1520,1133,1664,1331,9,0.5101731419563293,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1637,278,1894,442,9,0.5162566900253296,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,2002,1334,2130,1488,9,0.5382713079452515,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,2025,1617,2213,1763,9,0.5802599787712097,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1281,2122,1701,2491,8,0.9966728687286377,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1374,470,1457,992,4,0.6807982325553894,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1186,2008,1321,2494,4,0.9422898292541504,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1683,570,1913,2387,3,0.9820886254310608,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1887,1967,2290,2050,2,0.4692836105823517,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1900,2115,2316,2213,2,0.5273248553276062,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1899,1961,2306,2053,1,0.4102320671081543,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1900,2115,2316,2213,1,0.5527790784835815,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1675,2569,1947,2821,0,0.25925683975219727,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1479,1614,1688,1781,0,0.444902241230011,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1646,268,1893,426,0,0.508396565914154,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,2002,1334,2130,1488,0,0.5270812511444092,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1520,1133,1664,1331,0,0.538781464099884,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1998,624,2176,863,0,0.5456846356391907,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,1999,1060,2161,1203,0,0.559422492980957,3024,3024
20200415_150239.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150239.jpg,2025,1617,2213,1763,0,0.5613982677459717,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2593,2470,2696,2809,12,0.9137603640556335,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2281,2464,2364,2785,11,0.7592514157295227,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,458,1395,803,1731,10,0.9781335592269897,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2509,1961,2689,2202,9,0.39357462525367737,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,667,2562,944,2771,9,0.4098416268825531,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1310,1996,1522,2255,9,0.4250253736972809,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2152,1980,2351,2185,9,0.44632256031036377,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,289,1976,572,2185,9,0.4499889016151428,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1725,2007,1894,2217,9,0.47448620200157166,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,341,2555,570,2750,9,0.49098867177963257,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,653,2018,931,2204,9,0.5296076536178589,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2285,812,2550,1230,8,0.9871517419815063,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1260,1401,2594,1688,5,0.9311460852622986,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1197,191,1273,599,4,0.29863241314888,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2393,364,2474,661,4,0.38347235321998596,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2028,320,2103,630,4,0.6371627449989319,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1545,987,2040,1075,4,0.6403645873069763,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,757,979,1253,1061,4,0.6592808961868286,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1596,266,1679,629,4,0.7049158811569214,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,402,298,906,414,4,0.7744600772857666,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,445,610,920,710,4,0.7920600771903992,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1180,2568,1513,2678,2,0.3805214464664459,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1634,2574,2062,2677,2,0.5553327202796936,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1180,2568,1513,2678,1,0.34408000111579895,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1634,2574,2062,2677,1,0.41698187589645386,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1310,1996,1522,2255,0,0.39418357610702515,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2509,1961,2689,2202,0,0.42465993762016296,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,2152,1980,2351,2185,0,0.4738256335258484,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,341,2555,570,2750,0,0.48433932662010193,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,289,1976,572,2185,0,0.5129088759422302,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,1725,2007,1894,2217,0,0.5226853489875793,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,653,2018,931,2204,0,0.5418230295181274,3024,3024
20200415_150245.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150245.jpg,667,2562,944,2771,0,0.5744704008102417,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,941,1767,1050,2171,12,0.561355710029602,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,768,1790,892,2194,11,0.6555975675582886,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,2099,1250,2516,1561,10,0.9975568056106567,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1550,1850,1717,2005,9,0.3707790970802307,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,83,1517,409,1796,9,0.38054171204566956,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1229,1302,1411,1530,9,0.4057029187679291,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1241,1883,1422,2091,9,0.43893399834632874,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,2218,1862,2460,2033,9,0.4740685522556305,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1844,1856,2007,2024,9,0.49332720041275024,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1701,1345,1894,1498,9,0.5002625584602356,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,492,1106,878,1523,8,0.9986379146575928,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,414,1526,2656,1768,5,0.9908788204193115,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,2027,1180,2643,1274,4,0.8449074625968933,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,489,1002,967,1126,4,0.9312757253646851,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1229,1302,1411,1530,0,0.36077988147735596,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,83,1517,409,1796,0,0.37889647483825684,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1550,1850,1717,2005,0,0.3846750855445862,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1844,1856,2007,2024,0,0.4561218023300171,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1241,1883,1422,2091,0,0.5535526275634766,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,1718,1345,1912,1499,0,0.5898655652999878,3024,3024
20200415_150248.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150248.jpg,2218,1862,2460,2033,0,0.6393947601318359,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,1918,2247,2257,2652,10,0.9526429772377014,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,1972,528,2476,1024,8,0.9540284872055054,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,889,1823,1647,2009,5,0.4995853304862976,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,2222,2173,2380,2753,4,0.983991801738739,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,2469,597,2615,1077,4,0.9864540100097656,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,1613,452,1935,2696,3,0.9879470467567444,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,641,1160,1644,1296,2,0.25408539175987244,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,630,910,1637,1044,2,0.32313773036003113,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,649,661,1631,820,2,0.380490779876709,3024,3024
20200415_150618.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150618.jpg,630,910,1637,1044,1,0.2898273468017578,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,862,395,1263,803,10,0.9947170615196228,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,635,2082,1203,2606,8,0.876634955406189,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1570,1839,2533,1972,5,0.29786789417266846,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1556,1712,2553,1878,5,0.40071728825569153,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1506,2299,2601,2437,5,0.44247061014175415,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1547,2076,2539,2201,5,0.596785306930542,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,523,2032,654,2571,4,0.9386162161827087,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,769,297,910,852,4,0.9430266618728638,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1197,403,1568,2640,3,0.95170658826828,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1543,1635,2560,1771,2,0.2686043381690979,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1483,709,2310,863,2,0.3260713815689087,3024,3024
20200415_150623.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150623.jpg,1483,709,2310,863,1,0.34365516901016235,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,110,1632,152,1799,12,0.43173888325691223,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,109,1438,159,1599,11,0.5198760032653809,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,2621,1982,2743,2150,10,0.7173487544059753,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1602,1976,1732,2126,10,0.8196754455566406,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,491,1142,647,1287,10,0.8924916982650757,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,285,1489,386,1590,9,0.2572363615036011,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,285,1661,382,1745,9,0.28737032413482666,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,297,1846,381,1943,9,0.29095712304115295,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,87,1104,174,1191,9,0.32124656438827515,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1626,1655,1705,1742,9,0.35269519686698914,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1542,1274,1636,1380,9,0.3530467748641968,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,316,1067,395,1196,9,0.35742560029029846,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1435,1995,1513,2100,9,0.3734287917613983,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,1629,1414,1778,1554,8,0.46180468797683716,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,702,1923,853,2039,8,0.5648692846298218,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,2635,1472,2817,1616,8,0.9472264647483826,3024,3024
20200415_150631.jpg,C:\Users\benja\OneDrive\Desktop\Kand\mlHollf\TrainYourOwnYOLO\Data\Source_Images\Test_Images\20200415_150631.jpg,2282,1848,2529,1932,5,0.33556538820266724,3024,3024
